"Notes"	"States"	"States Code"	"Disease"	"Disease Code"	"Year"	"Year Code"	Case Count
	"North Carolina"	"37"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	31
	"North Carolina"	"37"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	1122
	"North Carolina"	"37"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	1322
	"North Carolina"	"37"	"Tuberculosis"	"10220"	"2019"	"2019"	185
	"North Carolina"	"37"	"Tuberculosis"	"10220"	"2020"	"2020"	159
	"North Carolina"	"37"	"Tularemia"	"10230"	"2019"	"2019"	3
	"North Carolina"	"37"	"Tularemia"	"10230"	"2020"	"2020"	1
	"North Carolina"	"37"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	2
	"North Carolina"	"37"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2020"	"2020"	2
	"North Carolina"	"37"	"Varicella morbidity"	"10030"	"2020"	"2020"	12
	"North Carolina"	"37"	"Vibriosis, Total"	"11545"	"2019"	"2019"	75
	"North Carolina"	"37"	"Vibriosis, Total"	"11545"	"2020"	"2020"	50
	"North Carolina"	"37"	"Vibriosis, Confirmed"	"50234"	"2019"	"2019"	41
	"North Carolina"	"37"	"Vibriosis, Confirmed"	"50234"	"2020"	"2020"	27
	"North Carolina"	"37"	"Vibriosis, Probable"	"50235"	"2019"	"2019"	34
	"North Carolina"	"37"	"Vibriosis, Probable"	"50235"	"2020"	"2020"	23
	"North Carolina"	"37"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2020"	"2020"	1
	"North Carolina"	"37"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2019"	"2019"	2
	"North Dakota"	"38"	"Arboviral diseases, Powassan virus disease, Neuroinvasive"	"10057"	"2019"	"2019"	1
	"North Dakota"	"38"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2019"	"2019"	2
	"North Dakota"	"38"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2020"	"2020"	2
	"North Dakota"	"38"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2019"	"2019"	7
	"North Dakota"	"38"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2020"	"2020"	5
	"North Dakota"	"38"	"Botulism, Total"	"10360"	"2020"	"2020"	1
	"North Dakota"	"38"	"Botulism, Infant"	"10540"	"2020"	"2020"	1
	"North Dakota"	"38"	"Brucellosis"	"10020"	"2020"	"2020"	1
	"North Dakota"	"38"	"Campylobacteriosis"	"11020"	"2019"	"2019"	237
	"North Dakota"	"38"	"Campylobacteriosis"	"11020"	"2020"	"2020"	138
	"North Dakota"	"38"	"Carbapenemase-producing carbapenem-resistant Enterobacteriaceae"	"50244"	"2020"	"2020"	11
	"North Dakota"	"38"	"Chlamydia trachomatis infection"	"10274"	"2019"	"2019"	3880
	"North Dakota"	"38"	"Chlamydia trachomatis infection"	"10274"	"2020"	"2020"	3562
	"North Dakota"	"38"	"Coccidioidomycosis"	"11900"	"2019"	"2019"	3
	"North Dakota"	"38"	"Coccidioidomycosis"	"11900"	"2020"	"2020"	10
	"North Dakota"	"38"	"Coronavirus Disease 2019 (COVID-19), Total"	"11065"	"2020"	"2020"	92526
	"North Dakota"	"38"	"Coronavirus Disease 2019 (COVID-19), Confirmed"	"11067"	"2020"	"2020"	89468
	"North Dakota"	"38"	"Coronavirus Disease 2019 (COVID-19), Probable"	"11068"	"2020"	"2020"	3058
	"North Dakota"	"38"	"Cryptosporidiosis, Total"	"11580"	"2019"	"2019"	38
	"North Dakota"	"38"	"Cryptosporidiosis, Total"	"11580"	"2020"	"2020"	24
	"North Dakota"	"38"	"Cryptosporidiosis, Confirmed"	"11582"	"2019"	"2019"	15
	"North Dakota"	"38"	"Cryptosporidiosis, Confirmed"	"11582"	"2020"	"2020"	7
	"North Dakota"	"38"	"Cryptosporidiosis, Probable"	"11583"	"2019"	"2019"	23
	"North Dakota"	"38"	"Cryptosporidiosis, Probable"	"11583"	"2020"	"2020"	17
	"North Dakota"	"38"	"Cyclosporiasis"	"11575"	"2020"	"2020"	22
	"North Dakota"	"38"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2019"	"2019"	10
	"North Dakota"	"38"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2020"	"2020"	9
	"North Dakota"	"38"	"Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection"	"11089"	"2019"	"2019"	1
	"North Dakota"	"38"	"Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis"	"11091"	"2019"	"2019"	1
	"North Dakota"	"38"	"Giardiasis"	"11570"	"2019"	"2019"	49
	"North Dakota"	"38"	"Giardiasis"	"11570"	"2020"	"2020"	58
	"North Dakota"	"38"	"Gonorrhea"	"10280"	"2019"	"2019"	1447
	"North Dakota"	"38"	"Gonorrhea"	"10280"	"2020"	"2020"	1660
	"North Dakota"	"38"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2019"	"2019"	18
	"North Dakota"	"38"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2020"	"2020"	5
	"North Dakota"	"38"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2020"	"2020"	1
	"North Dakota"	"38"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2019"	"2019"	6
	"North Dakota"	"38"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2019"	"2019"	4
	"North Dakota"	"38"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2020"	"2020"	3
	"North Dakota"	"38"	"Hepatitis, A, acute"	"10110"	"2019"	"2019"	4
	"North Dakota"	"38"	"Hepatitis, A, acute"	"10110"	"2020"	"2020"	1
	"North Dakota"	"38"	"Hepatitis, B, acute"	"10100"	"2020"	"2020"	4
	"North Dakota"	"38"	"Human immunodeficiency virus diagnoses"	"10560"	"2019"	"2019"	31
	"North Dakota"	"38"	"Human immunodeficiency virus diagnoses"	"10560"	"2020"	"2020"	11
	"North Dakota"	"38"	"Invasive pneumococcal disease, All ages"	"11723"	"2019"	"2019"	76
	"North Dakota"	"38"	"Invasive pneumococcal disease, All ages"	"11723"	"2020"	"2020"	47
	"North Dakota"	"38"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2019"	"2019"	76
	"North Dakota"	"38"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2020"	"2020"	47
	"North Dakota"	"38"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2019"	"2019"	9
	"North Dakota"	"38"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2020"	"2020"	1
	"North Dakota"	"38"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2019"	"2019"	9
	"North Dakota"	"38"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2020"	"2020"	1
	"North Dakota"	"38"	"Legionellosis"	"10490"	"2019"	"2019"	9
	"North Dakota"	"38"	"Legionellosis"	"10490"	"2020"	"2020"	6
	"North Dakota"	"38"	"Lyme disease, Total"	"11080"	"2019"	"2019"	38
	"North Dakota"	"38"	"Lyme disease, Total"	"11080"	"2020"	"2020"	36
	"North Dakota"	"38"	"Lyme disease, Confirmed"	"11081"	"2019"	"2019"	14
	"North Dakota"	"38"	"Lyme disease, Confirmed"	"11081"	"2020"	"2020"	10
	"North Dakota"	"38"	"Lyme disease, Probable"	"11082"	"2019"	"2019"	24
	"North Dakota"	"38"	"Lyme disease, Probable"	"11082"	"2020"	"2020"	26
	"North Dakota"	"38"	"Malaria"	"10130"	"2019"	"2019"	11
	"North Dakota"	"38"	"Malaria"	"10130"	"2020"	"2020"	4
	"North Dakota"	"38"	"Meningococcal disease, All serogroups"	"10150"	"2019"	"2019"	2
	"North Dakota"	"38"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2019"	"2019"	1
	"North Dakota"	"38"	"Meningococcal disease, Serogroup B"	"10152"	"2019"	"2019"	1
	"North Dakota"	"38"	"Mumps"	"10180"	"2019"	"2019"	16
	"North Dakota"	"38"	"Mumps"	"10180"	"2020"	"2020"	3
	"North Dakota"	"38"	"Pertussis"	"10190"	"2019"	"2019"	38
	"North Dakota"	"38"	"Pertussis"	"10190"	"2020"	"2020"	19
	"North Dakota"	"38"	"Q fever, Total"	"10256"	"2019"	"2019"	2
	"North Dakota"	"38"	"Q fever, Total"	"10256"	"2020"	"2020"	2
	"North Dakota"	"38"	"Q fever, Acute"	"10257"	"2019"	"2019"	2
	"North Dakota"	"38"	"Q fever, Acute"	"10257"	"2020"	"2020"	2
	"North Dakota"	"38"	"Rabies, Animal"	"10340"	"2019"	"2019"	5
	"North Dakota"	"38"	"Rabies, Animal"	"10340"	"2020"	"2020"	13
	"North Dakota"	"38"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2019"	"2019"	92
	"North Dakota"	"38"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2020"	"2020"	90
	"North Dakota"	"38"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2019"	"2019"	81
	"North Dakota"	"38"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2020"	"2020"	48
	"North Dakota"	"38"	"Shigellosis"	"11010"	"2019"	"2019"	19
	"North Dakota"	"38"	"Shigellosis"	"11010"	"2020"	"2020"	10
	"North Dakota"	"38"	"Spotted fever rickettsiosis, Total"	"10250"	"2019"	"2019"	4
	"North Dakota"	"38"	"Spotted fever rickettsiosis, Total"	"10250"	"2020"	"2020"	1
	"North Dakota"	"38"	"Spotted fever rickettsiosis, Probable"	"10254"	"2019"	"2019"	4
	"North Dakota"	"38"	"Spotted fever rickettsiosis, Probable"	"10254"	"2020"	"2020"	1
	"North Dakota"	"38"	"Syphilis, Total, all stages"	"10399"	"2019"	"2019"	97
	"North Dakota"	"38"	"Syphilis, Total, all stages"	"10399"	"2020"	"2020"	91
	"North Dakota"	"38"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	3
	"North Dakota"	"38"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	45
	"North Dakota"	"38"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	32
	"North Dakota"	"38"	"Tuberculosis"	"10220"	"2019"	"2019"	18
	"North Dakota"	"38"	"Tuberculosis"	"10220"	"2020"	"2020"	10
	"North Dakota"	"38"	"Tularemia"	"10230"	"2019"	"2019"	5
	"North Dakota"	"38"	"Tularemia"	"10230"	"2020"	"2020"	8
	"North Dakota"	"38"	"Varicella morbidity"	"10030"	"2019"	"2019"	30
	"North Dakota"	"38"	"Varicella morbidity"	"10030"	"2020"	"2020"	25
	"North Dakota"	"38"	"Vibriosis, Total"	"11545"	"2019"	"2019"	1
	"North Dakota"	"38"	"Vibriosis, Total"	"11545"	"2020"	"2020"	2
	"North Dakota"	"38"	"Vibriosis, Confirmed"	"50234"	"2020"	"2020"	1
	"North Dakota"	"38"	"Vibriosis, Probable"	"50235"	"2019"	"2019"	1
	"North Dakota"	"38"	"Vibriosis, Probable"	"50235"	"2020"	"2020"	1
	"Ohio"	"39"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2019"	"2019"	14
	"Ohio"	"39"	"Arboviral diseases, La Crosse  virus disease, Neuroinvasive"	"10081"	"2019"	"2019"	19
	"Ohio"	"39"	"Arboviral diseases, La Crosse  virus disease, Neuroinvasive"	"10081"	"2020"	"2020"	30
	"Ohio"	"39"	"Arboviral diseases, La Crosse  virus disease, Non-neuroinvasive"	"10082"	"2019"	"2019"	7
	"Ohio"	"39"	"Arboviral diseases, La Crosse  virus disease, Non-neuroinvasive"	"10082"	"2020"	"2020"	3
	"Ohio"	"39"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2019"	"2019"	3
	"Ohio"	"39"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2020"	"2020"	3
	"Ohio"	"39"	"Babesiosis, Total"	"12010"	"2019"	"2019"	4
	"Ohio"	"39"	"Babesiosis, Total"	"12010"	"2020"	"2020"	1
	"Ohio"	"39"	"Babesiosis, Confirmed"	"12011"	"2019"	"2019"	4
	"Ohio"	"39"	"Babesiosis, Confirmed"	"12011"	"2020"	"2020"	1
	"Ohio"	"39"	"Botulism, Total"	"10360"	"2019"	"2019"	7
	"Ohio"	"39"	"Botulism, Total"	"10360"	"2020"	"2020"	6
	"Ohio"	"39"	"Botulism, Infant"	"10540"	"2019"	"2019"	7
	"Ohio"	"39"	"Botulism, Infant"	"10540"	"2020"	"2020"	6
	"Ohio"	"39"	"Brucellosis"	"10020"	"2020"	"2020"	2
	"Ohio"	"39"	"Campylobacteriosis"	"11020"	"2019"	"2019"	2442
	"Ohio"	"39"	"Campylobacteriosis"	"11020"	"2020"	"2020"	1675
	"Ohio"	"39"	"Candida auris, clinical"	"50263"	"2020"	"2020"	1
	"Ohio"	"39"	"Chlamydia trachomatis infection"	"10274"	"2019"	"2019"	65393
	"Ohio"	"39"	"Chlamydia trachomatis infection"	"10274"	"2020"	"2020"	59520
	"Ohio"	"39"	"Coccidioidomycosis"	"11900"	"2019"	"2019"	21
	"Ohio"	"39"	"Coccidioidomycosis"	"11900"	"2020"	"2020"	11
	"Ohio"	"39"	"Coronavirus Disease 2019 (COVID-19), Total"	"11065"	"2020"	"2020"	740300
	"Ohio"	"39"	"Coronavirus Disease 2019 (COVID-19), Confirmed"	"11067"	"2020"	"2020"	657960
	"Ohio"	"39"	"Coronavirus Disease 2019 (COVID-19), Probable"	"11068"	"2020"	"2020"	82340
	"Ohio"	"39"	"Cryptosporidiosis, Total"	"11580"	"2019"	"2019"	685
	"Ohio"	"39"	"Cryptosporidiosis, Total"	"11580"	"2020"	"2020"	326
	"Ohio"	"39"	"Cryptosporidiosis, Confirmed"	"11582"	"2019"	"2019"	495
	"Ohio"	"39"	"Cryptosporidiosis, Confirmed"	"11582"	"2020"	"2020"	247
	"Ohio"	"39"	"Cryptosporidiosis, Probable"	"11583"	"2019"	"2019"	190
	"Ohio"	"39"	"Cryptosporidiosis, Probable"	"11583"	"2020"	"2020"	79
	"Ohio"	"39"	"Cyclosporiasis"	"11575"	"2019"	"2019"	142
	"Ohio"	"39"	"Cyclosporiasis"	"11575"	"2020"	"2020"	56
	"Ohio"	"39"	"Dengue virus infections, Dengue"	"10680"	"2019"	"2019"	11
	"Ohio"	"39"	"Dengue virus infections, Dengue"	"10680"	"2020"	"2020"	2
	"Ohio"	"39"	"Dengue virus infections, Dengue-like illness"	"11704"	"2019"	"2019"	1
	"Ohio"	"39"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2019"	"2019"	6
	"Ohio"	"39"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2020"	"2020"	1
	"Ohio"	"39"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2019"	"2019"	23
	"Ohio"	"39"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2020"	"2020"	19
	"Ohio"	"39"	"Giardiasis"	"11570"	"2019"	"2019"	424
	"Ohio"	"39"	"Giardiasis"	"11570"	"2020"	"2020"	268
	"Ohio"	"39"	"Gonorrhea"	"10280"	"2019"	"2019"	26065
	"Ohio"	"39"	"Gonorrhea"	"10280"	"2020"	"2020"	30977
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2019"	"2019"	353
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2020"	"2020"	153
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2019"	"2019"	3
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2020"	"2020"	1
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2019"	"2019"	10
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2020"	"2020"	8
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2019"	"2019"	13
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2020"	"2020"	8
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2019"	"2019"	5
	"Ohio"	"39"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2020"	"2020"	1
	"Ohio"	"39"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2019"	"2019"	5
	"Ohio"	"39"	"Hepatitis, A, acute"	"10110"	"2019"	"2019"	1802
	"Ohio"	"39"	"Hepatitis, A, acute"	"10110"	"2020"	"2020"	276
	"Ohio"	"39"	"Hepatitis, B, acute"	"10100"	"2019"	"2019"	311
	"Ohio"	"39"	"Hepatitis, B, acute"	"10100"	"2020"	"2020"	131
	"Ohio"	"39"	"Hepatitis, B, perinatal infection"	"10104"	"2020"	"2020"	1
	"Ohio"	"39"	"Hepatitis, C, acute"	"10101"	"2019"	"2019"	451
	"Ohio"	"39"	"Hepatitis, C, acute"	"10101"	"2020"	"2020"	241
	"Ohio"	"39"	"Hepatitis, C, acute, Confirmed"	"50228"	"2019"	"2019"	281
	"Ohio"	"39"	"Hepatitis, C, acute, Confirmed"	"50228"	"2020"	"2020"	186
	"Ohio"	"39"	"Hepatitis, C, acute, Probable"	"50229"	"2019"	"2019"	170
	"Ohio"	"39"	"Hepatitis, C, acute, Probable"	"50229"	"2020"	"2020"	55
	"Ohio"	"39"	"Hepatitis, C, perinatal infection"	"50248"	"2019"	"2019"	41
	"Ohio"	"39"	"Hepatitis, C, perinatal infection"	"50248"	"2020"	"2020"	38
	"Ohio"	"39"	"Human immunodeficiency virus diagnoses"	"10560"	"2019"	"2019"	821
	"Ohio"	"39"	"Human immunodeficiency virus diagnoses"	"10560"	"2020"	"2020"	791
	"Ohio"	"39"	"Influenza-associated pediatric mortality"	"11061"	"2019"	"2019"	4
	"Ohio"	"39"	"Influenza-associated pediatric mortality"	"11061"	"2020"	"2020"	5
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages"	"11723"	"2019"	"2019"	1275
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages"	"11723"	"2020"	"2020"	836
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2019"	"2019"	1232
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2020"	"2020"	802
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2019"	"2019"	43
	"Ohio"	"39"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2020"	"2020"	34
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2019"	"2019"	54
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2020"	"2020"	38
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2019"	"2019"	47
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2020"	"2020"	28
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2019"	"2019"	7
	"Ohio"	"39"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2020"	"2020"	10
	"Ohio"	"39"	"Legionellosis"	"10490"	"2019"	"2019"	785
	"Ohio"	"39"	"Legionellosis"	"10490"	"2020"	"2020"	537
	"Ohio"	"39"	"Leptospirosis"	"10390"	"2020"	"2020"	2
	"Ohio"	"39"	"Listeriosis, Total"	"10640"	"2019"	"2019"	29
	"Ohio"	"39"	"Listeriosis, Total"	"10640"	"2020"	"2020"	36
	"Ohio"	"39"	"Listeriosis, Confirmed"	"10641"	"2019"	"2019"	28
	"Ohio"	"39"	"Listeriosis, Confirmed"	"10641"	"2020"	"2020"	36
	"Ohio"	"39"	"Listeriosis, Probable"	"10642"	"2019"	"2019"	1
	"Ohio"	"39"	"Lyme disease, Total"	"11080"	"2019"	"2019"	467
	"Ohio"	"39"	"Lyme disease, Total"	"11080"	"2020"	"2020"	409
	"Ohio"	"39"	"Lyme disease, Confirmed"	"11081"	"2019"	"2019"	388
	"Ohio"	"39"	"Lyme disease, Confirmed"	"11081"	"2020"	"2020"	372
	"Ohio"	"39"	"Lyme disease, Probable"	"11082"	"2019"	"2019"	79
	"Ohio"	"39"	"Lyme disease, Probable"	"11082"	"2020"	"2020"	37
	"Ohio"	"39"	"Malaria"	"10130"	"2019"	"2019"	58
	"Ohio"	"39"	"Malaria"	"10130"	"2020"	"2020"	21
	"Ohio"	"39"	"Measles, Total"	"10140"	"2019"	"2019"	1
	"Ohio"	"39"	"Measles, Indigenous"	"10500"	"2019"	"2019"	1
	"Ohio"	"39"	"Meningococcal disease, All serogroups"	"10150"	"2019"	"2019"	12
	"Ohio"	"39"	"Meningococcal disease, All serogroups"	"10150"	"2020"	"2020"	9
	"Ohio"	"39"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2019"	"2019"	5
	"Ohio"	"39"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2020"	"2020"	5
	"Ohio"	"39"	"Meningococcal disease, Serogroup B"	"10152"	"2019"	"2019"	6
	"Ohio"	"39"	"Meningococcal disease, Serogroup B"	"10152"	"2020"	"2020"	2
	"Ohio"	"39"	"Meningococcal disease, Other serogroups"	"10153"	"2020"	"2020"	1
	"Ohio"	"39"	"Meningococcal disease, Unknown serogroup"	"10154"	"2019"	"2019"	1
	"Ohio"	"39"	"Meningococcal disease, Unknown serogroup"	"10154"	"2020"	"2020"	1
	"Ohio"	"39"	"Mumps"	"10180"	"2019"	"2019"	65
	"Ohio"	"39"	"Mumps"	"10180"	"2020"	"2020"	13
	"Ohio"	"39"	"Pertussis"	"10190"	"2019"	"2019"	898
	"Ohio"	"39"	"Pertussis"	"10190"	"2020"	"2020"	473
	"Ohio"	"39"	"Q fever, Total"	"10256"	"2019"	"2019"	3
	"Ohio"	"39"	"Q fever, Total"	"10256"	"2020"	"2020"	3
	"Ohio"	"39"	"Q fever, Acute"	"10257"	"2019"	"2019"	3
	"Ohio"	"39"	"Q fever, Acute"	"10257"	"2020"	"2020"	1
	"Ohio"	"39"	"Q fever, Chronic"	"10258"	"2020"	"2020"	2
	"Ohio"	"39"	"Rabies, Animal"	"10340"	"2019"	"2019"	42
	"Ohio"	"39"	"Rabies, Animal"	"10340"	"2020"	"2020"	40
	"Ohio"	"39"	"Salmonella Paratyphi infection"	"50266"	"2019"	"2019"	3
	"Ohio"	"39"	"Salmonella Typhi infection"	"50267"	"2019"	"2019"	6
	"Ohio"	"39"	"Salmonella Typhi infection"	"50267"	"2020"	"2020"	3
	"Ohio"	"39"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2019"	"2019"	1610
	"Ohio"	"39"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2020"	"2020"	1178
	"Ohio"	"39"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2019"	"2019"	589
	"Ohio"	"39"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2020"	"2020"	355
	"Ohio"	"39"	"Shigellosis"	"11010"	"2019"	"2019"	431
	"Ohio"	"39"	"Shigellosis"	"11010"	"2020"	"2020"	202
	"Ohio"	"39"	"Spotted fever rickettsiosis, Total"	"10250"	"2019"	"2019"	49
	"Ohio"	"39"	"Spotted fever rickettsiosis, Total"	"10250"	"2020"	"2020"	22
	"Ohio"	"39"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2019"	"2019"	2
	"Ohio"	"39"	"Spotted fever rickettsiosis, Probable"	"10254"	"2019"	"2019"	47
	"Ohio"	"39"	"Spotted fever rickettsiosis, Probable"	"10254"	"2020"	"2020"	22
	"Ohio"	"39"	"Streptococcal toxic shock syndrome"	"11700"	"2019"	"2019"	14
	"Ohio"	"39"	"Streptococcal toxic shock syndrome"	"11700"	"2020"	"2020"	3
	"Ohio"	"39"	"Syphilis, Total, all stages"	"10399"	"2019"	"2019"	2005
	"Ohio"	"39"	"Syphilis, Total, all stages"	"10399"	"2020"	"2020"	2457
	"Ohio"	"39"	"Syphilis, Congenital"	"10316"	"2019"	"2019"	19
	"Ohio"	"39"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	33
	"Ohio"	"39"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	749
	"Ohio"	"39"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	1084
	"Ohio"	"39"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2019"	"2019"	2
